n_nodes,algorithm,algorithm_label,n_seeds,lnd_capped_count,FND_mean,FND_std,FND_ci95,HND_mean,HND_std,HND_ci95,LND_mean,LND_std,LND_ci95,avg_energy_consumed_per_round_mean,avg_energy_consumed_per_round_std,avg_energy_consumed_per_round_ci95,packet_loss_ratio_mean,packet_loss_ratio_std,packet_loss_ratio_ci95,elapsed_seconds_mean,elapsed_seconds_std,elapsed_seconds_ci95
80,nsga,NSGA-II,10,0,355.3,49.23650407302831,35.221673214493556,1072.1,30.005369889775103,21.46454856685486,1670.3,35.993980978306176,25.748542866208062,0.02395769775844192,0.0005108804578936498,0.0003654618636796777,0.015382941813823206,0.0010317059120490235,0.0007380379491150321,1286.876066989987,29.9892960380208,21.45305002599687
80,omf,OMF,10,0,385.7,46.51415555147343,33.27422239914025,1061.7,14.674619056195102,10.497590084337883,1684.0,42.455205151364474,30.370624199429916,0.023766277246148153,0.0005868384282447387,0.0004197989223338442,0.014990417766293554,0.0010652269954690202,0.0007620174876351455,864.0096743699862,302.6377272399259,216.49398818834732
80,pso,MOPSO,10,0,334.2,82.788619722493,59.223410854264536,1076.0,16.51262143533445,11.812417779445726,1636.3,49.78185747170683,35.611795534432815,0.02446614520245103,0.0007582099905559365,0.0005423907529201416,0.014973641488734923,0.0005876584904116573,0.00042038555946827467,1593.3594270499889,73.72576382526694,52.740234300366915
100,nsga,NSGA-II,10,0,377.3,54.127524318861,38.72049832459231,1075.4,13.91402170474087,9.953491516312102,1693.5,68.22226746288764,48.803270170554455,0.029566055080430177,0.0011429243086245675,0.0008175987971763316,0.017014006831677676,0.0007288200555959161,0.0005213664599804624,1085.912004479993,55.24318798005032,39.51859602936461
100,omf,OMF,10,0,445.7,74.14557752601748,53.04055093041991,1081.2,21.03330692021585,15.046321360776979,1669.5,61.63738043319708,44.09272575882865,0.029986468653208632,0.00112589621131713,0.0008054176301719157,0.01601637068661096,0.0008674010411445706,0.0006205013250289132,1474.5274339100056,231.43121636712465,165.55591888541375
100,pso,MOPSO,10,0,312.1,90.93153712790983,65.0485030549782,1092.4,14.878769363686562,10.643630416657933,1638.7,95.99195568148174,68.66850841437794,0.030606017227155356,0.0017874590515922076,0.0012786711766962602,0.016816874370551148,0.000954204681214227,0.0006825969084161338,1563.4315850700018,109.23853787574657,78.14454246755334
150,nsga,NSGA-II,10,0,451.2,70.59713560446738,50.50214849640323,1112.2,9.840957496323437,7.039796906358752,1688.4,71.92310708898312,51.450691354971745,0.044493887874819185,0.0019098576086771413,0.001366229829787812,0.019088423455360624,0.000757695229667092,0.0005420225151633831,1663.168964779988,115.9250486541603,82.92778412973888
150,omf,OMF,10,0,530.7,56.35019471523097,40.310500942332126,1110.5,15.700318468107582,11.231331242099525,1650.3,92.25453918371713,65.99492171221334,0.045574493796533194,0.0025520736599247396,0.0018256435171729918,0.0195572937462311,0.0009019337377887428,0.0006452045280551117,2177.249462120002,298.5588193002117,213.5761132248542
150,pso,MOPSO,10,0,272.9,68.9934779526297,49.354960920348454,1121.2,13.138577633146678,9.398772244503185,1661.1,71.79670373120668,51.36026784004848,0.04522857022574789,0.002000130635090785,0.0014308072626556844,0.020276027585762635,0.0012625583051496913,0.0009031798027794494,1827.8512231599889,170.2787197591521,121.81005811955293
